Customer_ID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Payment_Method,Internet_Service,Customer_Support_Calls,Churn
11107,20,Female,36,1213.04,125378.87,Monthly,Net Banking,None,12,No
11108,50,Female,57,4044.55,51261.14,Quarterly,Credit Card,DSL,0,Yes
11109,23,Female,32,1899.67,134121.79,Monthly,Credit Card,DSL,1,Yes
11110,67,Female,58,1971.02,149654.69,Monthly,UPI,None,1,No
11111,27,Female,10,548.59,183269.62,Quarterly,Debit Card,None,14,No
11112,22,Female,67,3654.55,191666.44,Quarterly,Credit Card,Fiber,4,No
11113,40,Male,67,1009.71,3094.68,Yearly,UPI,None,8,No
11114,27,Male,21,3977.96,198084.47,Monthly,Credit Card,Fiber,0,No
11115,61,Female,65,2713.41,136920.65,Quarterly,Net Banking,DSL,3,No
11116,19,Male,43,4029.26,129061.31,Yearly,Credit Card,None,9,No
11117,30,Male,5,3127.67,4027.41,Monthly,Credit Card,None,6,Yes
11118,57,Female,41,870.95,172385.45,Monthly,Net Banking,DSL,10,No
11119,19,Male,24,3945.44,29952.8,Monthly,Debit Card,DSL,13,Yes
11120,37,Female,56,814.1,167628.7,Yearly,UPI,DSL,9,No
11121,18,Female,54,2654.16,4096.95,Monthly,Debit Card,DSL,2,No
11122,54,Female,15,1275.57,129546.89,Yearly,Debit Card,None,7,No
11123,26,Male,13,3885.51,87525.51,Quarterly,Credit Card,DSL,2,No
11124,34,Male,38,4602.16,40952.58,Monthly,UPI,DSL,7,No
11125,26,Male,27,2993.57,22404.72,Monthly,Credit Card,None,12,Yes
11126,28,Male,50,2872.16,88585.41,Monthly,Net Banking,Fiber,1,No
11127,32,Female,48,3937.83,25537.86,Monthly,Debit Card,None,4,Yes
11128,41,Female,8,522.85,97802.88,Quarterly,Debit Card,Fiber,3,No
11129,55,Male,57,4629.91,125418.19,Quarterly,Net Banking,DSL,10,No
11130,52,Female,44,1388.52,165649.45,Monthly,UPI,None,8,Yes
11131,47,Female,21,4928.53,136051.24,Quarterly,Debit Card,DSL,2,No
11132,48,Male,31,3813.14,13974.75,Monthly,Debit Card,None,11,No
11133,66,Female,68,3984.13,62179.07,Monthly,UPI,Fiber,10,No
11134,22,Male,68,3452.91,58307.74,Monthly,Credit Card,None,4,No
11135,61,Female,41,2622.48,183091.45,Monthly,Net Banking,DSL,9,No
11136,67,Male,52,3072.32,173688.63,Yearly,UPI,None,8,Yes
11137,31,Female,58,708.81,74659.44,Quarterly,Net Banking,DSL,12,No
11138,28,Female,38,3307.82,15159.9,Monthly,Net Banking,None,5,No
11139,26,Male,14,3317.44,178927.36,Monthly,Debit Card,Fiber,1,Yes
11140,51,Male,70,4510.4,177749.8,Monthly,UPI,None,0,No
11141,29,Male,28,2775.45,171094.48,Monthly,Net Banking,None,11,No
11142,52,Male,2,847.15,169171.25,Quarterly,Credit Card,None,10,No
11143,52,Female,9,1877.88,96570.55,Yearly,Net Banking,None,0,Yes
11144,18,Female,28,3450.33,36308.9,Quarterly,Debit Card,Fiber,6,No
11145,57,Male,34,1576.66,96020.12,Monthly,Credit Card,DSL,13,Yes
11146,39,Female,5,1762.38,99424.96,Monthly,Credit Card,None,11,No
11147,46,Male,11,4192.11,98496.42,Monthly,UPI,None,1,No
11148,25,Male,37,3129.44,108215.74,Monthly,Credit Card,None,6,Yes
11149,28,Female,18,2788.37,52273.75,Monthly,UPI,Fiber,0,Yes
11150,58,Female,66,1933.03,73882.0,Monthly,UPI,DSL,3,No
11151,54,Male,7,3789.18,87403.13,Monthly,Credit Card,DSL,9,Yes
11152,31,Male,7,1794.73,27093.12,Quarterly,UPI,None,14,Yes
11153,47,Male,46,3816.79,91617.46,Quarterly,UPI,None,14,No
11154,52,Female,3,815.46,162283.45,Monthly,Credit Card,DSL,12,No
11155,38,Female,50,4390.44,165783.85,Quarterly,Debit Card,None,10,No
11156,54,Female,66,2748.05,82901.19,Monthly,Net Banking,None,3,No
11157,22,Female,44,2473.29,104242.85,Monthly,UPI,None,14,No
11158,36,Male,7,3249.61,7696.42,Quarterly,UPI,Fiber,4,No
11159,31,Male,15,3308.86,135212.08,Monthly,Credit Card,Fiber,13,Yes
11160,43,Male,66,1094.16,81516.57,Yearly,Net Banking,DSL,13,No
11161,21,Male,8,3903.05,89650.06,Monthly,Net Banking,Fiber,9,No
11162,42,Male,59,1741.68,174860.87,Monthly,UPI,Fiber,14,Yes
11163,62,Male,70,4572.33,92905.05,Monthly,Credit Card,DSL,14,No
11164,59,Female,14,4180.33,5217.26,Quarterly,Debit Card,Fiber,0,No
11165,42,Female,70,2058.2,46270.69,Quarterly,Net Banking,DSL,6,No
11166,35,Male,40,4134.83,95648.5,Quarterly,Debit Card,None,10,No
11167,57,Male,21,2103.76,85454.86,Quarterly,Credit Card,DSL,1,No
11168,25,Female,23,954.26,172213.66,Monthly,Debit Card,DSL,11,No
11169,56,Female,43,4828.5,108885.36,Monthly,Credit Card,DSL,14,No
11170,57,Female,0,3436.71,138237.51,Quarterly,UPI,None,10,No
11171,31,Female,9,2552.45,94395.34,Monthly,Debit Card,None,14,No
11172,49,Male,71,2289.98,88491.49,Yearly,UPI,None,12,Yes
11173,68,Male,55,1961.17,89811.05,Monthly,UPI,DSL,10,No
11174,55,Male,49,4916.51,82773.39,Monthly,Credit Card,DSL,12,Yes
11175,50,Male,11,1106.36,108178.09,Monthly,Debit Card,DSL,1,Yes
11176,40,Male,59,1916.62,50838.24,Yearly,Net Banking,DSL,7,Yes
11177,32,Female,25,2684.74,178319.98,Yearly,Debit Card,DSL,14,No
11178,50,Male,40,2651.0,67284.02,Monthly,Net Banking,DSL,8,Yes
11179,42,Female,35,2621.15,30357.24,Monthly,UPI,DSL,5,No
11180,34,Male,22,1291.03,20213.55,Monthly,UPI,Fiber,10,Yes
11181,50,Male,42,1152.2,3671.16,Monthly,Credit Card,None,0,No
11182,64,Male,5,1646.45,85148.36,Yearly,Net Banking,Fiber,0,No
11183,19,Male,68,4615.37,38334.59,Monthly,Debit Card,None,13,No
11184,31,Male,42,1008.74,5307.93,Monthly,Credit Card,DSL,10,No
11185,57,Female,24,3908.41,104483.89,Monthly,Credit Card,Fiber,6,No
11186,57,Female,17,3908.97,136315.73,Monthly,Credit Card,DSL,7,No
11187,68,Female,61,4143.97,18064.46,Quarterly,Debit Card,Fiber,2,No
11188,56,Male,12,4489.77,92723.23,Monthly,Credit Card,Fiber,8,Yes
11189,68,Male,42,1683.66,148982.11,Monthly,Debit Card,DSL,3,No
11190,23,Female,27,1510.52,197175.56,Yearly,Credit Card,Fiber,3,No
11191,23,Male,17,2594.78,133770.88,Monthly,Net Banking,Fiber,2,No
11192,20,Male,58,1692.9,49723.07,Quarterly,UPI,None,7,No
11193,24,Female,59,3804.39,143594.17,Monthly,Net Banking,DSL,8,No
11194,68,Male,62,3361.73,119987.96,Monthly,Net Banking,DSL,0,No
11195,25,Female,56,4437.44,43148.06,Monthly,Credit Card,Fiber,1,No
11196,59,Male,50,872.32,170371.05,Monthly,Net Banking,DSL,0,No
11197,69,Female,55,4617.88,86053.48,Monthly,Net Banking,None,13,No
11198,32,Male,26,1820.07,192433.55,Monthly,Net Banking,None,3,Yes
11199,64,Male,31,2708.12,144857.3,Monthly,Credit Card,DSL,9,No
11200,46,Female,8,2473.75,129268.07,Monthly,Debit Card,DSL,6,No
11201,50,Male,67,3921.4,145942.21,Quarterly,UPI,None,13,No
11202,69,Male,45,2391.5,96141.31,Yearly,UPI,DSL,6,Yes
11203,47,Female,66,4745.99,101540.07,Monthly,Debit Card,Fiber,11,Yes
11204,56,Male,25,4561.4,170390.27,Monthly,Debit Card,DSL,5,No
11205,44,Female,7,4424.73,136504.78,Quarterly,Net Banking,Fiber,12,Yes
11206,53,Male,5,820.66,179551.42,Quarterly,UPI,None,10,No
11207,46,Male,23,4344.16,178274.52,Monthly,Debit Card,DSL,4,Yes
11208,55,Male,47,4017.36,195321.52,Monthly,Net Banking,None,10,No
11209,50,Male,44,965.81,140342.72,Monthly,UPI,DSL,3,No
11210,54,Female,12,983.36,100958.04,Monthly,Credit Card,Fiber,11,Yes
11211,44,Male,68,955.24,34096.03,Yearly,Credit Card,DSL,12,No
11212,50,Female,24,551.0,141370.73,Quarterly,UPI,None,13,No
11213,21,Male,19,2968.85,59023.97,Quarterly,UPI,Fiber,7,No
11214,39,Male,65,4880.27,57306.57,Monthly,Credit Card,DSL,6,No
11215,19,Male,44,2474.08,48419.27,Monthly,Credit Card,None,10,No
11216,27,Male,46,2933.41,175149.29,Yearly,UPI,None,10,No
11217,22,Female,62,4855.86,173724.92,Monthly,Net Banking,DSL,9,Yes
11218,27,Female,54,1648.32,126563.12,Monthly,Debit Card,None,0,Yes
11219,50,Female,18,4363.12,95123.22,Monthly,Debit Card,Fiber,5,No
11220,55,Female,34,2958.76,134750.78,Monthly,UPI,DSL,13,No
11221,30,Male,52,3062.64,121838.66,Monthly,Debit Card,Fiber,1,No
11222,48,Female,25,2044.28,83731.12,Monthly,Credit Card,None,3,Yes
11223,64,Female,13,3027.13,76546.54,Yearly,Credit Card,None,4,No
11224,53,Male,44,829.14,77176.07,Quarterly,Debit Card,None,7,No
11225,62,Male,43,3940.9,118237.55,Monthly,UPI,Fiber,5,No
11226,41,Male,64,1781.09,129886.2,Quarterly,Credit Card,None,10,Yes
11227,69,Male,50,4494.24,90896.61,Monthly,Net Banking,DSL,1,Yes
11228,32,Female,42,2155.33,193769.6,Monthly,Net Banking,DSL,4,No
11229,46,Female,22,1142.71,17685.3,Quarterly,Credit Card,None,14,Yes
11230,25,Male,55,3631.47,70062.36,Monthly,Credit Card,DSL,4,No
11231,22,Male,18,1240.6,84395.86,Monthly,Debit Card,Fiber,5,Yes
11232,46,Male,54,3891.56,4367.35,Quarterly,UPI,Fiber,0,No
11233,64,Female,59,4856.51,73626.48,Yearly,Debit Card,None,7,No
11234,21,Female,58,4007.99,55468.27,Monthly,UPI,DSL,2,No
11235,29,Male,32,601.02,101701.22,Monthly,Net Banking,DSL,4,No
11236,62,Male,18,3199.49,67945.7,Monthly,Net Banking,None,6,No
11237,19,Female,27,3629.35,145510.24,Monthly,UPI,Fiber,2,No
11238,44,Male,51,4214.56,102476.57,Monthly,Debit Card,None,13,Yes
11239,48,Male,48,752.01,26822.68,Monthly,Credit Card,DSL,9,Yes
11240,68,Female,36,2660.49,150262.2,Quarterly,UPI,DSL,14,Yes
11241,68,Male,25,2909.17,20746.55,Monthly,Debit Card,None,12,Yes
11242,53,Female,39,1261.06,167970.78,Monthly,Net Banking,Fiber,14,No
11243,53,Male,37,1951.02,186353.02,Monthly,Credit Card,Fiber,5,No
11244,43,Male,53,2481.0,65166.61,Monthly,Net Banking,None,4,No
11245,60,Female,21,4249.44,185302.38,Yearly,UPI,DSL,6,No
11246,44,Female,15,4682.33,158808.62,Monthly,Net Banking,Fiber,9,No
11247,22,Male,27,3327.9,184564.69,Yearly,Net Banking,None,14,No
11248,37,Female,34,2277.25,133587.76,Yearly,UPI,DSL,10,Yes
11249,28,Male,59,1643.14,47893.16,Quarterly,Credit Card,Fiber,2,Yes
11250,27,Male,44,4919.61,179010.12,Monthly,UPI,Fiber,12,No
11251,57,Female,45,4923.59,37668.75,Yearly,Debit Card,None,13,Yes
11252,55,Male,71,4662.4,43399.05,Monthly,UPI,DSL,1,No
11253,23,Male,54,4035.51,54941.54,Monthly,UPI,Fiber,3,No
11254,25,Female,25,1966.01,61545.02,Monthly,Credit Card,None,2,No
11255,40,Female,24,4176.5,103381.45,Monthly,Debit Card,Fiber,14,No
11256,64,Male,64,2339.57,142978.01,Monthly,Net Banking,DSL,3,No
11257,43,Female,5,1970.48,185315.43,Monthly,Net Banking,Fiber,6,No
11258,63,Female,22,3851.89,18599.08,Monthly,Net Banking,DSL,4,Yes
11259,60,Female,63,858.44,190919.5,Quarterly,Net Banking,Fiber,3,No
11260,29,Female,42,718.53,184343.27,Monthly,Credit Card,Fiber,13,Yes
11261,43,Male,22,2515.79,11745.86,Monthly,Debit Card,None,14,No
11262,30,Male,29,2505.37,72703.91,Yearly,Credit Card,Fiber,5,Yes
11263,57,Male,17,4530.4,162815.53,Monthly,UPI,DSL,6,No
11264,35,Female,20,1067.69,122703.73,Quarterly,Debit Card,None,11,No
11265,42,Female,56,1054.78,156039.69,Yearly,Debit Card,DSL,13,No
11266,50,Female,22,1163.54,144087.63,Monthly,Net Banking,DSL,10,Yes
11267,64,Female,44,633.81,99857.25,Monthly,Net Banking,None,4,No
11268,57,Female,43,822.79,9202.39,Yearly,Net Banking,DSL,11,No
11269,60,Female,46,3469.41,117269.37,Yearly,Net Banking,Fiber,6,No
11270,29,Female,39,2442.13,10664.76,Quarterly,UPI,None,2,No
11271,61,Male,50,3936.21,121141.62,Monthly,Net Banking,Fiber,6,No
11272,53,Male,41,4966.69,160281.76,Yearly,Credit Card,Fiber,11,Yes
11273,65,Female,6,3465.66,117413.36,Monthly,Debit Card,DSL,14,No
11274,21,Female,49,727.05,199407.34,Monthly,UPI,DSL,2,No
11275,22,Female,47,970.53,91717.43,Monthly,UPI,Fiber,13,No
11276,54,Male,5,4464.52,150016.67,Monthly,Debit Card,None,5,No
11277,25,Male,8,2873.73,133775.45,Quarterly,Debit Card,Fiber,7,No
11278,59,Female,56,4211.77,198294.91,Quarterly,Debit Card,Fiber,12,No
11279,66,Female,30,4354.76,142930.58,Quarterly,UPI,DSL,14,Yes
11280,45,Male,20,4674.54,33642.12,Monthly,Credit Card,DSL,5,No
11281,48,Male,39,4774.23,191148.02,Monthly,Credit Card,Fiber,9,Yes
11282,26,Male,44,2996.72,133887.67,Quarterly,Debit Card,Fiber,10,No
11283,68,Male,48,2034.59,12808.31,Monthly,UPI,DSL,2,No
11284,46,Female,19,4828.39,131856.09,Yearly,Net Banking,Fiber,11,No
11285,31,Male,16,2963.33,176740.76,Quarterly,UPI,DSL,4,No
11286,57,Male,27,789.14,115831.33,Quarterly,Debit Card,Fiber,8,No
11287,58,Female,40,3392.49,71449.91,Monthly,UPI,None,7,Yes
11288,39,Male,65,3144.58,164361.02,Quarterly,UPI,None,5,Yes
11289,28,Male,24,4531.07,156719.89,Yearly,UPI,Fiber,8,No
11290,40,Male,57,3439.34,109292.25,Monthly,Net Banking,DSL,1,Yes
11291,18,Female,40,2070.74,31717.99,Quarterly,Debit Card,Fiber,12,Yes
11292,63,Male,5,4848.02,50946.31,Monthly,Debit Card,Fiber,10,No
11293,54,Female,37,4107.29,147958.31,Monthly,Debit Card,DSL,8,Yes
11294,38,Female,5,3336.88,161410.35,Quarterly,Credit Card,Fiber,9,Yes
11295,43,Male,44,1818.16,56573.79,Quarterly,Credit Card,DSL,12,Yes
11296,63,Male,13,2180.93,74229.03,Yearly,Debit Card,Fiber,9,No
11297,53,Male,65,3514.86,16448.75,Monthly,UPI,DSL,5,Yes
11298,40,Male,39,823.91,142978.93,Monthly,UPI,Fiber,8,No
11299,18,Female,2,1655.06,1711.93,Quarterly,Debit Card,None,11,Yes
11300,68,Male,23,3712.55,10261.76,Monthly,Net Banking,DSL,3,No
11301,57,Male,18,2660.08,1864.47,Monthly,Net Banking,None,4,No
11302,32,Male,17,2310.77,129418.6,Monthly,UPI,DSL,1,No
11303,38,Female,63,1181.56,84060.04,Monthly,UPI,DSL,2,No
11304,64,Male,34,2488.32,60211.81,Quarterly,Credit Card,DSL,0,No
11305,26,Male,61,3968.11,182627.5,Quarterly,Net Banking,DSL,3,No
11306,26,Female,0,1688.06,39367.76,Monthly,UPI,Fiber,11,No
11307,27,Female,24,524.29,78484.23,Monthly,UPI,Fiber,1,No
11308,69,Male,44,3508.27,188122.05,Monthly,Debit Card,DSL,11,No
11309,43,Male,48,4876.82,85994.21,Monthly,Credit Card,Fiber,14,No
11310,58,Male,15,3230.72,111384.04,Monthly,Net Banking,DSL,1,No
11311,52,Male,18,1039.65,16987.04,Monthly,Net Banking,DSL,0,Yes
11312,69,Male,22,1943.3,158243.11,Quarterly,Credit Card,None,9,No
11313,42,Female,24,4404.39,85129.0,Quarterly,UPI,DSL,11,No
11314,43,Female,15,1546.56,160302.51,Monthly,Net Banking,DSL,1,No
11315,28,Male,53,3234.63,51505.73,Quarterly,Net Banking,Fiber,3,No
11316,55,Male,0,2312.02,85073.27,Yearly,Net Banking,DSL,5,Yes
11317,19,Female,41,1435.3,157523.24,Monthly,Debit Card,DSL,12,No
11318,24,Male,18,4160.33,194801.68,Monthly,Credit Card,None,11,No
11319,35,Male,33,3842.74,12865.48,Monthly,Net Banking,Fiber,6,Yes
11320,44,Male,54,3477.16,162678.78,Monthly,Credit Card,Fiber,6,No
11321,51,Male,17,1563.51,60837.12,Quarterly,UPI,None,6,No
11322,44,Male,33,940.36,110597.91,Quarterly,Credit Card,DSL,14,Yes
11323,34,Female,44,3092.72,58728.36,Monthly,Debit Card,None,3,Yes
11324,60,Male,5,2991.55,123075.65,Quarterly,Debit Card,Fiber,11,Yes
11325,61,Male,20,1347.73,71406.76,Quarterly,Credit Card,None,4,No
11326,68,Male,69,753.11,67389.36,Monthly,Debit Card,Fiber,13,No
11327,41,Female,47,863.19,8549.72,Monthly,Net Banking,None,10,Yes
11328,42,Female,38,4967.47,30245.12,Yearly,Debit Card,DSL,11,No
11329,24,Female,30,4026.13,183498.56,Yearly,UPI,DSL,2,Yes
11330,69,Female,9,4648.94,199657.21,Quarterly,Credit Card,Fiber,0,No
11331,23,Male,29,1377.75,156323.59,Yearly,Credit Card,None,13,No
11332,41,Female,17,4822.56,58075.71,Monthly,UPI,Fiber,7,No
11333,50,Male,59,1141.94,81086.58,Monthly,UPI,DSL,9,No
11334,66,Male,14,2790.87,148161.19,Monthly,UPI,Fiber,10,No
11335,46,Female,3,4233.63,193734.2,Monthly,UPI,DSL,6,Yes
11336,60,Female,62,2074.12,91638.76,Quarterly,Net Banking,Fiber,13,Yes
11337,39,Female,39,2411.73,166074.96,Yearly,Debit Card,None,8,No
11338,43,Female,8,1076.83,195038.72,Quarterly,Debit Card,DSL,13,Yes
11339,45,Female,8,1053.15,174821.16,Monthly,Net Banking,Fiber,9,No
11340,67,Male,25,3288.06,46202.8,Monthly,UPI,DSL,3,No
11341,38,Female,3,3539.9,2598.34,Monthly,Credit Card,None,11,No
11342,66,Female,15,3998.0,98924.26,Monthly,Credit Card,DSL,14,No
11343,24,Female,14,3005.07,106740.81,Quarterly,Credit Card,None,11,No
11344,34,Male,51,3405.92,41048.82,Monthly,UPI,DSL,4,No
11345,37,Female,68,560.83,57650.2,Yearly,Net Banking,None,4,No
11346,58,Male,4,1229.77,153265.48,Yearly,Net Banking,DSL,12,No
11347,66,Female,19,4932.12,94599.1,Monthly,Net Banking,None,6,No
11348,37,Female,17,841.97,64153.46,Monthly,Debit Card,Fiber,12,Yes
11349,39,Male,1,3554.55,124902.58,Quarterly,Debit Card,Fiber,8,No
11350,45,Female,12,1292.37,130899.19,Monthly,Debit Card,DSL,7,Yes
11351,57,Male,3,3725.23,154109.76,Quarterly,Debit Card,None,6,No
11352,66,Male,41,3676.96,32185.15,Monthly,Credit Card,Fiber,13,Yes
11353,24,Male,60,1553.9,148561.93,Monthly,Credit Card,DSL,0,No
11354,18,Female,7,1713.35,120286.25,Monthly,Net Banking,Fiber,11,No
11355,49,Female,66,3446.47,12456.8,Monthly,Debit Card,None,9,No
11356,30,Female,62,2255.39,155711.68,Yearly,Net Banking,DSL,12,No
11357,47,Male,8,1375.47,77232.98,Monthly,UPI,None,5,Yes
11358,40,Female,10,3792.56,66745.81,Yearly,Debit Card,None,9,No
11359,68,Male,41,1193.66,90166.96,Quarterly,Debit Card,None,14,No
11360,36,Female,12,4350.4,69888.84,Quarterly,Net Banking,Fiber,14,No
11361,49,Male,35,2816.01,68318.83,Monthly,Net Banking,DSL,8,No
11362,47,Male,12,975.65,161807.46,Quarterly,UPI,None,12,No
11363,46,Male,11,3623.33,25776.55,Monthly,Net Banking,Fiber,6,No
11364,66,Female,36,2836.23,194149.41,Monthly,Debit Card,None,0,No
11365,62,Male,51,1841.26,111431.4,Quarterly,Credit Card,Fiber,8,Yes
11366,46,Male,70,2401.43,37401.88,Monthly,UPI,DSL,2,No
11367,47,Male,1,1842.52,27111.88,Yearly,UPI,DSL,13,No
11368,33,Male,55,1683.62,118710.4,Monthly,Debit Card,DSL,8,Yes
11369,57,Male,59,1236.24,126966.89,Quarterly,Credit Card,DSL,3,No
11370,36,Male,22,2132.45,11552.13,Monthly,Net Banking,None,14,Yes
11371,35,Female,39,1629.44,49357.38,Quarterly,Net Banking,Fiber,8,Yes
11372,18,Female,63,3575.46,159296.92,Yearly,Credit Card,DSL,12,No
11373,31,Male,22,3577.45,10875.3,Monthly,Credit Card,None,14,No
11374,68,Female,28,2758.28,171162.64,Monthly,Debit Card,DSL,7,Yes
11375,64,Female,50,4000.75,131974.33,Quarterly,Net Banking,DSL,6,No
11376,67,Male,68,4286.03,87450.23,Monthly,Debit Card,DSL,3,No
11377,19,Male,30,3108.95,69940.14,Monthly,Net Banking,Fiber,8,Yes
11378,45,Male,49,3285.21,4830.54,Monthly,Net Banking,Fiber,3,No
11379,66,Female,19,1772.99,165217.77,Yearly,Credit Card,Fiber,0,No
11380,67,Male,54,4526.91,29401.65,Yearly,Debit Card,DSL,5,No
11381,47,Female,1,608.93,62598.86,Quarterly,Credit Card,None,3,Yes
11382,55,Male,24,2068.71,114252.29,Quarterly,Debit Card,None,9,No
11383,68,Female,12,3748.1,49952.53,Quarterly,Net Banking,None,2,Yes
11384,21,Male,69,860.4,99930.95,Monthly,UPI,DSL,11,Yes
11385,18,Male,66,1324.26,162059.22,Monthly,UPI,Fiber,4,No
11386,25,Female,57,3151.79,94637.05,Monthly,Debit Card,None,2,Yes
11387,46,Female,63,3019.97,189846.49,Yearly,Debit Card,DSL,10,Yes
11388,56,Female,68,3825.18,169652.62,Quarterly,Credit Card,DSL,8,No
11389,20,Female,58,4156.76,67274.81,Monthly,Net Banking,None,11,No
11390,49,Female,59,1078.61,80592.46,Quarterly,UPI,None,5,Yes
11391,27,Female,61,582.71,85242.02,Monthly,Credit Card,DSL,14,No
11392,27,Male,15,3603.37,125609.71,Quarterly,Debit Card,None,2,Yes
11393,36,Female,67,1856.26,58072.35,Monthly,Net Banking,DSL,4,No
11394,63,Male,14,3316.93,193880.58,Monthly,Credit Card,None,7,Yes
11395,51,Male,54,1177.45,122128.16,Quarterly,Credit Card,Fiber,13,No
11396,50,Female,34,2610.68,80480.93,Quarterly,Debit Card,DSL,7,No
11397,40,Male,54,2769.91,129356.95,Monthly,Net Banking,Fiber,5,Yes
11398,45,Female,13,3132.85,79685.6,Monthly,UPI,None,4,No
11399,49,Female,48,2809.27,163741.34,Quarterly,Credit Card,DSL,14,No
11400,67,Male,6,2730.61,114000.35,Quarterly,Debit Card,None,4,No
11401,24,Male,29,1997.3,9352.13,Yearly,Credit Card,DSL,0,No
11402,46,Female,48,820.31,36174.62,Monthly,Debit Card,None,1,No
11403,25,Female,15,902.84,173133.8,Yearly,Debit Card,Fiber,14,No
11404,18,Male,50,2452.0,113017.07,Quarterly,Debit Card,Fiber,11,No
11405,20,Male,71,2101.07,190118.35,Quarterly,Net Banking,None,10,No
11406,41,Male,41,2822.61,15412.04,Quarterly,UPI,Fiber,3,No
11407,40,Male,16,1871.77,59756.87,Monthly,Net Banking,Fiber,5,No
11408,25,Female,62,3595.6,39515.13,Monthly,UPI,None,10,No
11409,64,Female,44,4387.8,111214.22,Quarterly,Debit Card,DSL,6,No
11410,54,Female,6,1844.88,77175.77,Monthly,UPI,None,0,No
11411,20,Female,26,1368.43,32297.43,Quarterly,Net Banking,DSL,7,Yes
11412,68,Male,9,1022.81,128907.63,Monthly,Credit Card,Fiber,11,No
11413,50,Male,33,3273.14,107723.37,Monthly,Net Banking,Fiber,0,No
11414,45,Female,35,2497.35,55672.51,Monthly,Net Banking,Fiber,8,No
11415,64,Female,24,1346.07,96474.5,Quarterly,Net Banking,Fiber,14,No
11416,25,Female,5,3439.12,149401.92,Monthly,Net Banking,Fiber,3,No
11417,51,Female,23,1168.17,41849.06,Quarterly,Net Banking,DSL,11,No
11418,52,Female,17,2994.35,59288.24,Monthly,UPI,DSL,14,No
11419,49,Female,5,2872.17,69876.09,Quarterly,UPI,DSL,6,No
11420,41,Female,28,3804.03,149598.56,Monthly,Credit Card,None,10,Yes
11421,31,Female,24,747.99,169537.6,Monthly,Net Banking,Fiber,13,No
11422,49,Female,54,4495.43,75901.31,Quarterly,Net Banking,Fiber,5,No
11423,63,Male,45,3663.46,60027.55,Monthly,Credit Card,Fiber,14,No
11424,60,Female,23,1472.57,177999.9,Monthly,Credit Card,None,12,No
11425,33,Male,25,1325.32,199873.62,Yearly,Debit Card,None,8,No
11426,21,Male,27,2442.47,134400.37,Monthly,Credit Card,None,13,Yes
11427,69,Female,2,4179.04,198006.14,Monthly,Credit Card,Fiber,1,No
11428,54,Female,37,4293.27,132333.29,Monthly,Credit Card,DSL,14,Yes
11429,38,Male,60,2842.05,146958.59,Monthly,Debit Card,None,14,No
11430,31,Male,50,4373.65,78342.54,Monthly,UPI,None,10,Yes
11431,48,Female,47,524.5,87160.54,Monthly,Debit Card,DSL,6,No
11432,65,Male,20,658.29,29683.0,Quarterly,UPI,None,10,No
11433,35,Female,53,4603.2,164727.25,Monthly,Credit Card,DSL,4,Yes
11434,24,Female,55,3988.99,186280.75,Quarterly,Debit Card,Fiber,12,No
11435,27,Female,58,2528.18,125064.19,Monthly,Debit Card,DSL,6,Yes
11436,24,Male,71,3891.25,69385.81,Monthly,UPI,DSL,0,Yes
11437,50,Male,50,4800.38,31649.25,Monthly,Debit Card,Fiber,10,No
11438,40,Female,19,3974.4,53766.09,Quarterly,Debit Card,None,10,No
11439,38,Male,58,4290.67,51826.67,Quarterly,Net Banking,Fiber,9,Yes
11440,36,Male,70,3922.73,123092.05,Quarterly,UPI,None,8,No
11441,65,Male,8,1256.95,189062.46,Monthly,Debit Card,None,0,No
11442,36,Male,0,4251.08,10606.11,Quarterly,Debit Card,DSL,13,Yes
11443,53,Male,28,1377.99,1203.44,Quarterly,Credit Card,Fiber,4,No
11444,46,Male,62,4516.75,120436.21,Monthly,Net Banking,DSL,13,No
11445,35,Male,71,2563.92,57528.03,Monthly,Net Banking,Fiber,7,No
11446,19,Female,55,3546.4,176229.12,Monthly,Credit Card,Fiber,0,No
11447,18,Male,67,2737.58,66122.81,Quarterly,Credit Card,DSL,6,No
11448,64,Male,34,922.96,58657.78,Monthly,Credit Card,None,1,No
11449,22,Male,2,1808.25,54632.61,Quarterly,Credit Card,None,6,No
11450,37,Male,6,4926.79,29825.71,Monthly,Net Banking,Fiber,6,No
11451,28,Male,26,4823.22,116724.56,Monthly,Debit Card,None,8,Yes
11452,59,Male,0,1942.19,34474.51,Monthly,Debit Card,DSL,5,No
11453,19,Male,70,4983.34,85501.6,Monthly,Credit Card,DSL,3,No
11454,20,Male,43,4304.98,92733.44,Monthly,UPI,DSL,6,No
11455,40,Female,40,3249.32,5077.92,Monthly,Credit Card,Fiber,6,No
